Gene	Num
ZNF131	1
C1orf74	1
ABCF3	1
ANKRD18B	1
KCNJ13	1
CREB3L4	1
MCM2	1
SLC25A5	1
HRH3	1
PALLD	1
HBA2	1
BEX1	1
TMTC3	1
TFRC	1
NKD2	1
BMP1	1
SLC25A23	1
TIMM50	1
LPCAT3	1
PRPF4	1
GPR161	1
GRAP	1
KIAA1586	1
CD5L	1
FOXJ1	1
ELF4	1
MALSU1	1
ZNF41	1
ZNF311	1
RAB11B	1
VBP1	1
ARHGEF33	1
ZNRF3	1
BEAN1	1
SIM2	1
ARG2	1
RPLP1	1
NSUN7	1
SLC26A2	1
SLC29A3	1
YME1L1	1
LRRC34	1
NUDT8	1
CHRNA3	1
HIST1H4C	1
OR52H1	1
HCAR3	1
SLC22A7	1
ENAM	1
TLR1	1
MMRN1	1
ILDR1	1
RPF1	1
F9	1
KLHL22	1
ZNF583	1
CNEP1R1	1
THOC2	1
RGL2	1
HPS4	1
KLHL31	1
EXO5	1
DISC1	1
TBRG1	1
NT5C1A	1
CDKN2AIP	1
MAGEA12	1
TMPRSS12	1
HTR2C	1
CARKD	1
ZNF397	1
FITM1	1
ZHX2	1
CCL14	1
HNRNPD	1
TMCC2	1
CCDC115	1
MTMR7	1
GOLGA6A	1
NEDD4L	1
ULK4	1
KRT2	1
S100A8	1
NFKBIZ	1
EXOSC9	1
SORBS1	1
SCRT1	1
RIOK3	1
ZFP90	1
CYP4X1	1
USP30	1
TTC13	1
UGT2B17	1
CAPG	1
SNX27	1
CDR1	1
OR10K1	1
GPR37	1
PRKCZ	1
ERCC2	1
LRRIQ4	1
ZNF285	1
AFAP1L2	1
IGKV2-24	1
KIF1B	1
TTC31	1
WDHD1	1
CYP2C8	1
PPP2R2B	1
RTN4RL1	1
TMC1	1
SUN5	1
RND3	1
KCNS1	1
C17orf51	1
PDLIM3	1
MC2R	1
DEFB125	1
LNX2	1
PEX1	1
RNF207	1
NUGGC	1
ATP6V0A1	1
KLHDC8B	1
POLR3G	1
CMTM2	1
QSOX2	1
SURF1	1
FCN2	1
MYBPH	1
NAT8L	1
ZNF74	1
ZNF665	1
SFXN5	1
ACRC	1
LMAN1L	1
GNB1L	1
ERC1	1
ADGRF4	1
WBSCR27	1
STARD5	1
LURAP1L	1
OXTR	1
SPACA1	1
PCOLCE	1
STARD7	1
CNNM1	1
CCT6A	1
DMRT1	1
ECM1	1
CDC20	1
ZNF260	1
DICER1	1
TMPRSS7	1
APCDD1	1
KDM1B	1
CNR1	1
DCAF15	1
DNASE2B	1
MANEA	1
BCL2L12	1
MRPL32	1
DNAJC1	1
TRIP4	1
PRR14	1
ZNF549	1
SUSD5	1
TSSC4	1
GADD45GIP1	1
TMED6	1
SLITRK6	1
ZNF839	1
FOXD4L1	1
ZKSCAN8	1
SSTR1	1
NRP1	1
UBE2L6	1
SLC36A3	1
PRSS42	1
PLA2G15	1
ZNF287	1
CASC5	1
BRD3	1
CCNT1	1
SFRP2	1
DKK4	1
ADI1	1
IGFL2	1
IRF5	1
KRTAP19-6	1
PLK1	1
FGD6	1
C1orf167	1
SPOCK2	1
FUT2	1
FRAT1	1
PPIG	1
GRAMD3	1
NUP188	1
ENG	1
CD2	1
OR7E24	1
GHRL	1
MYF6	1
FNTB	1
KCNG4	1
RESP18	1
LOXL4	1
ZNF395	1
CRTAM	1
MT1M	1
NIPAL4	1
SLC5A7	1
HOXB9	1
CSTF2	1
AARS	1
UBOX5	1
ZNF598	1
ERICH6	1
ANKRD31	1
RAB10	1
NAGA	1
HLA-DMB	1
MRPL15	1
RP2	1
VCX3B	1
HIST1H2AE	1
ZNF554	1
IGLV2-33	1
ASIC5	1
PRR5L	1
RAB21	1
HIST1H2AI	1
SLC38A3	1
BCKDHA	1
FGF6	1
IPO5	1
TYW1B	1
SEMA6A	1
C3orf36	1
LAT2	1
PPFIA3	1
IFNAR1	1
HM13	1
AMOTL1	1
ENPP7	1
SDHAF4	1
BTF3L4	1
DDX25	1
FUT6	1
CENPH	1
MAGEA4	1
TRAK1	1
HNRNPH1	1
RP11-108K14.8	1
OR10G9	1
ZNF638	1
ERAP2	1
TFEC	1
ESPN	1
LYAR	1
CSNK2A1	1
ZBTB22	1
MARCH7	1
TRAF2	1
PRDM14	1
BGN	1
PPP6R1	1
MRC2	1
PLEK2	1
MALT1	1
GPN1	1
TNS3	1
RCL1	1
ANKRD35	1
LUZP1	1
ASPA	1
SMC3	1
C3orf62	1
IFNB1	1
MOSPD3	1
PLEKHG4	1
PTPN18	1
BZW1	1
HIP1R	1
DOK3	1
PIWIL2	1
TLE1	1
FBXL20	1
EGFL7	1
GRTP1	1
SAMD9	1
TAPBPL	1
FDXR	1
ATP1A3	1
UBXN6	1
PDE9A	1
OR2G6	1
TBC1D25	1
MPZL1	1
PDGFA	1
DHRSX	1
HHAT	1
KIR3DL3	1
TRIB1	1
TRAC	1
ZNF345	1
FUT8	1
ITGBL1	1
STK33	1
GPT2	1
F2RL3	1
RBM46	1
STAT5A	1
MON1A	1
PTGDS	1
CAMKMT	1
PHKG1	1
KRT85	1
OR5C1	1
BCL11B	1
NOSIP	1
GNG8	1
SERTAD4	1
LIPE	1
PRELID2	1
TOP3A	1
ITLN1	1
NBPF6	1
SOWAHA	1
FAM200A	1
FGF8	1
TIGD6	1
UCHL5	1
AQP12B	1
ANGPT2	1
CBLC	1
PFKFB4	1
RBBP5	1
ERI3	1
CDCA5	1
FAM84B	1
SLC16A14	1
ADPRM	1
MPPED1	1
DGKG	1
KDM7A	1
DKK3	1
UBE2F	1
HIPK4	1
FAM53B	1
MUM1	1
SRPK2	1
NFIC	1
FBXO18	1
ZNF599	1
BRWD1	1
IL21	1
ADCK1	1
GLRX3	1
LCA5L	1
ENTPD7	1
CYP2J2	1
EIF2A	1
BCL7B	1
PKN3	1
MRPS12	1
CORIN	1
ZDHHC20	1
DDX18	1
IGHV3OR16-8	1
CTDSPL	1
GLIPR1	1
RNF216	1
SLC9A8	1
PTPRB	1
RSPH3	1
LMLN	1
ING4	1
OR6C3	1
INPP5E	1
UFC1	1
GINS4	1
CAPN12	1
SLC1A4	1
MCOLN3	1
NRSN2	1
IFI27L2	1
NBPF8	1
FAM149B1	1
TNFSF13B	1
TNKS1BP1	1
CD160	1
YTHDF3	1
NOMO2	1
PADI3	1
CYB561A3	1
FAM69B	1
MEA1	1
NIPA1	1
CHST1	1
CCDC3	1
MLKL	1
AXL	1
TBC1D21	1
APEX2	1
UPF3A	1
CAPN5	1
CDK20	1
LYSMD3	1
ANKRD34C	1
PRR4	1
GTSE1	1
BCL9L	1
OR51A4	1
LMAN2	1
QSER1	1
CYP3A5	1
FZR1	1
SAMD10	1
CCKAR	1
CCDC137	1
DDN	1
DR1	1
SNRNP35	1
OR10A6	1
GNL3L	1
AP1B1	1
ITIH6	1
FLVCR1	1
FGG	1
NGEF	1
APOBEC2	1
LTF	1
RAB39A	1
MAP3K12	1
ELOVL2	1
HIST1H2AB	1
ANKRD40	1
ZBBX	1
CLLU1	1
TNFAIP1	1
ZDHHC19	1
PSMC2	1
TMEM132A	1
NEK5	1
TRIM62	1
SST	1
EMILIN2	1
NFKB1	1
HTR5A	1
FBXO46	1
CDC7	1
PDZD7	1
TFF3	1
FLCN	1
OR5B21	1
SLC25A15	1
IGKV1D-42	1
KCNJ3	1
MLLT6	1
TBX2	1
TAS2R41	1
CACNB1	1
TRIM23	1
PLP2	1
CHTF8	1
UHRF1	1
LBX1	1
HTR1A	1
GNL1	1
GAL	1
ASS1	1
NSUN3	1
ARFGEF1	1
PIGS	1
WNT3	1
TYMP	1
NEK1	1
DPAGT1	1
GCNT4	1
IGHA2	1
C19orf80	1
IL1F10	1
ABI2	1
COL28A1	1
MID1	1
ZDHHC15	1
HYAL3	1
IFT20	1
OR6N2	1
GNPAT	1
SPTY2D1	1
ATP6V0A4	1
WDR12	1
SSSCA1	1
POGLUT1	1
C19orf43	1
NAA30	1
ZNF324	1
CLK4	1
CYP46A1	1
KDM2A	1
MAST3	1
RC3H2	1
CLEC6A	1
SPATA25	1
C14orf180	1
ACO1	1
DBT	1
ZNF22	1
SIVA1	1
WWC1	1
ATAD2B	1
ATP5SL	1
AMELX	1
POPDC3	1
PNLIPRP2	1
L2HGDH	1
NOL12	1
MSH2	1
RGS17	1
SERPINB2	1
COMTD1	1
BACE2	1
HSPBP1	1
MAP1LC3B	1
ADAD2	1
KLF14	1
SRSF12	1
OPTN	1
RIMS4	1
TMEM257	1
ZNF557	1
RCN3	1
FERD3L	1
CDK8	1
CD151	1
MYH3	1
PRDX6	1
HSPA1L	1
OR10G2	1
POU5F2	1
SEC24C	1
PFKL	1
A4GNT	1
PTGER3	1
IGF1	1
DDX58	1
CCNI2	1
HJURP	1
OR6S1	1
GATM	1
WDR45	1
CLDN18	1
SLC9A2	1
ASGR1	1
POLDIP3	1
FOXC1	1
VN1R4	1
C14orf28	1
OR52I2	1
CLASRP	1
C8orf82	1
TUBA1C	1
RARRES1	1
ICE2	1
TNFSF10	1
OPN3	1
COL26A1	1
DOCK8	1
RFXANK	1
TNRC6A	1
CTBP2	1
FBXL6	1
BHMT2	1
LEFTY2	1
EIF2AK1	1
STK32B	1
SAXO2	1
MMP3	1
HR	1
SHMT1	1
CYP17A1	1
CD74	1
C14orf169	1
IGHV3-49	1
NOL9	1
ATP13A4	1
SBF1	1
SCML4	1
FAM222A	1
CDKN2D	1
KRTAP1-3	1
ZDHHC3	1
BTBD2	1
DHX32	1
SH3GLB1	1
SNRNP70	1
OR2T3	1
SLC39A6	1
VPS45	1
SLAMF7	1
ADAM21	1
TTC17	1
SLFN11	1
SDR16C5	1
ARL15	1
FAM92A1	1
ZNF264	1
SIGLEC7	1
PBDC1	1
CORO2A	1
TUSC5	1
SPATA7	1
ZNF148	1
IL6	1
SPRED2	1
ARID5A	1
PPT1	1
LOR	1
NUPL2	1
PIP5K1A	1
OR2D2	1
IGLON5	1
LRRC37A	1
FOLR1	1
GPRIN1	1
HACE1	1
KIAA1683	1
GLIS3	1
ATAD3A	1
UBR7	1
OFD1	1
SELK	1
FZD10	1
PTPRR	1
ZNF280D	1
SEPT8	1
PIH1D2	1
PSMA6	1
FGF7	1
ADAMTS5	1
CCDC186	1
TEX37	1
TAF10	1
PCDHGA8	1
CDK2	1
NR1D1	1
TINF2	1
ZNF738	1
CLK3	1
RNF103	1
COMMD2	1
PPP1R36	1
CYTH4	1
TMEM221	1
SSFA2	1
CLEC11A	1
TPSAB1	1
HIAT1	1
SLC25A16	1
B4GALNT2	1
ADCY6	1
ODAM	1
KIF11	1
MICA	1
RIBC1	1
ZNF615	1
PAPLN	1
FUT7	1
PRKAG2	1
ALG3	1
ZNF302	1
COQ4	1
FANCB	1
AZIN2	1
MXI1	1
USP12	1
EIF3G	1
SLC43A1	1
DCAF4L2	1
IRS2	1
FOXB2	1
DTX3L	1
AKR1E2	1
MANSC4	1
LIPI	1
HSD11B2	1
NEDD8	1
DNM3	1
HIST4H4	1
CSK	1
FBXO43	1
ZNF221	1
RAC1	1
IFT80	1
LRIF1	1
AMIGO2	1
ZSWIM8	1
OR10H1	1
CNOT7	1
ZNF703	1
HCN2	1
TRGJP2	1
MKRN2	1
GUCA1C	1
NPLOC4	1
BEND4	1
TCIRG1	1
ZNF17	1
IL13	1
MSMO1	1
BBC3	1
EARS2	1
KRTAP13-2	1
KRTAP27-1	1
WDR35	1
B4GALT1	1
ALG14	1
HSPA9	1
FKBP7	1
PFN4	1
ZNF592	1
OR52B4	1
LPL	1
SLC1A7	1
SCLY	1
OR52E8	1
IGHV3-35	1
EPB41L5	1
IFNL2	1
MAMSTR	1
OR5L1	1
CCDC63	1
HOXD3	1
CAMKV	1
TPMT	1
GPR176	1
SLCO1B7	1
CTSD	1
PRICKLE4	1
FAM198B	1
CASR	1
AFMID	1
NDUFAF6	1
SART3	1
FAAH	1
CENPT	1
ACSL6	1
CHUK	1
GUCA2B	1
DDHD1	1
PABPN1L	1
KLF4	1
A2ML1	1
C4orf26	1
FBLL1	1
HERC4	1
MFSD5	1
FCRL4	1
LCE3C	1
C20orf27	1
KPNA3	1
PIM3	1
GPR137B	1
XKR3	1
HIST1H2BG	1
SLC39A8	1
USP45	1
GOPC	1
C16orf74	1
KLHDC1	1
AP4E1	1
DYNLT3	1
MBD2	1
SGCD	1
CPSF3	1
MRPL38	1
EGR2	1
R3HCC1L	1
MYL4	1
ODF3L2	1
MAGI3	1
CBLN1	1
PRM3	1
PLD6	1
WFIKKN2	1
ATP1B4	1
LYL1	1
CCNF	1
C20orf195	1
FAM217B	1
SLC6A20	1
ACOX3	1
TSLP	1
RELL2	1
CYP2A13	1
MYL9	1
ZNF853	1
ST3GAL1	1
SCML2	1
SPATA18	1
SPDYE4	1
PTGS1	1
GLT1D1	1
DRD3	1
NCK1	1
DHX34	1
SQLE	1
KCNC3	1
KBTBD2	1
GALNT11	1
USP4	1
E2F2	1
DHRS3	1
RAP2A	1
FCER2	1
KRTAP13-4	1
ELL2	1
ENC1	1
OR2A7	1
GRP	1
IL17RE	1
EXOC2	1
ZNF100	1
YWHAB	1
HSPA2	1
ZNF217	1
OSGEPL1	1
GHRHR	1
ANXA11	1
ACAT2	1
LILRB3	1
SMAD2	1
VNN1	1
PLA1A	1
RAB26	1
MROH8	1
TBC1D22A	1
TMEM63C	1
CHRM1	1
EIF4E	1
CHN1	1
GPR75	1
PFDN5	1
IL10RB	1
ARSJ	1
OR8B4	1
TMEM11	1
ST8SIA4	1
SH3RF1	1
SOS2	1
KDM5C	1
ZNF765	1
OXSR1	1
CIAPIN1	1
KANSL1L	1
IGHV1OR15-9	1
TOX2	1
POU3F4	1
TTC29	1
ASF1B	1
RMND1	1
PPM1D	1
TNFSF12	1
GAGE2E	1
TP53BP2	1
HECA	1
NDC80	1
RAB2B	1
DDX43	1
CC2D2A	1
TCP11X2	1
TMEM97	1
RRP12	1
GARS	1
GALNT15	1
GRAMD1C	1
MGAT4C	1
KLHL28	1
SPIN2B	1
CEP70	1
CCDC154	1
ANO7	1
RAB32	1
RERG	1
RNF185	1
FOXP1	1
TERF2	1
LBR	1
GLTSCR1L	1
ESYT1	1
ACBD3	1
PARP16	1
SAAL1	1
PRDM2	1
LY75-CD302	1
TMEM135	1
PROSER1	1
RPL7L1	1
TTLL3	1
CASS4	1
KAZN	1
PPP1R2	1
FBL	1
COL3A1	1
NLRP8	1
STXBP1	1
HACL1	1
OR5T2	1
NASP	1
CFAP53	1
NDUFV3	1
DSCR3	1
PHEX	1
C19orf35	1
LRP4	1
THEMIS2	1
ATOH7	1
KRT7	1
MS4A8	1
E2F6	1
PIAS3	1
CEP97	1
RPGRIP1L	1
SIX3	1
CNKSR1	1
CEACAM20	1
OCLN	1
GSTA5	1
MSC	1
TMED1	1
ARHGEF10	1
NETO2	1
C15orf27	1
MRPS34	1
NPS	1
MOG	1
PSMB6	1
MRPS26	1
HELQ	1
CA14	1
PRMT7	1
GDAP1L1	1
POLR2A	1
HLA-DPA1	1
TIAM2	1
CES5A	1
RDH16	1
USP19	1
OR51E1	1
PLD2	1
CD34	1
C1orf168	1
BARHL1	1
FAM107B	1
POU2F1	1
HECTD1	1
CCT8	1
PAOX	1
UTP18	1
RAB11FIP4	1
FAM71C	1
SLCO4A1	1
RNF114	1
DRD4	1
SPATA5	1
SMTN	1
PGC	1
PPIP5K2	1
GEMIN4	1
BDKRB1	1
SEZ6	1
KIFAP3	1
EID2	1
MKKS	1
EIF6	1
TOM1L1	1
SPATA16	1
TMUB2	1
RAB3IL1	1
CLCN6	1
TSC22D2	1
GCSAML	1
OSBPL11	1
ZFHX2	1
TRMT112	1
KRT20	1
RHEBL1	1
USP3	1
MTERF4	1
CDK5R1	1
TAF1A	1
GNB4	1
NPR3	1
ZBTB16	1
ASB5	1
ADAM10	1
NT5DC3	1
TRPC6	1
FAM187A	1
SPHAR	1
TRIM35	1
SLK	1
FPGT	1
WDR4	1
IGSF6	1
LZTS3	1
FERMT3	1
KCNK4	1
FCAMR	1
MEIOB	1
CAMSAP3	1
SCARA5	1
BTBD9	1
NEURL4	1
RAI14	1
KIAA0556	1
IKBKG	1
EXOSC2	1
SSX5	1
TAOK1	1
OR6M1	1
OVCA2	1
ZNF566	1
NHLRC2	1
C18orf63	1
GNAZ	1
IKZF5	1
SERPINI2	1
OSBPL3	1
F10	1
CYP3A43	1
TMPRSS11A	1
MYO3B	1
PLA2G12A	1
SLC4A2	1
SMARCAL1	1
IGLV3-12	1
CTC1	1
ORM2	1
TEPP	1
POU5F1B	1
MTRF1	1
ZNF394	1
PNMAL2	1
TCF3	1
CDK16	1
ACTBL2	1
GJB7	1
C9orf156	1
ZNF358	1
TSPAN7	1
BCO2	1
INPP5K	1
OR4K5	1
ZNF780A	1
LENG8	1
HMGN4	1
ZNF555	1
CDKL3	1
IFI27	1
CCNJL	1
TRAV1-2	1
NDUFB7	1
CYB5A	1
RHCE	1
QTRT1	1
CCR2	1
RAB5A	1
SYCE3	1
DVL3	1
EPSTI1	1
CACNG3	1
PRPS2	1
DGKH	1
LRRC30	1
WDFY1	1
BEST3	1
TMX3	1
SNRNP48	1
MEIS2	1
SIX4	1
MEP1B	1
ONECUT1	1
CELA3A	1
WRAP73	1
GPC1	1
PTH2R	1
KATNAL1	1
VCAM1	1
BCS1L	1
UNC5B	1
ANKRD34B	1
BMP10	1
LRP3	1
CTNS	1
FN3K	1
HRCT1	1
ZNF586	1
PTRHD1	1
ADAMTS15	1
GIF	1
CPNE6	1
MRS2	1
P4HB	1
PAX3	1
CYTH2	1
IGSF8	1
SUMO4	1
TUBB2B	1
ENPP3	1
CCDC28A	1
ITGA9	1
TMEM47	1
RPL13A	1
CCDC71	1
GAL3ST4	1
SPAG6	1
RPS11	1
LRP5L	1
POU6F1	1
CTD-3088G3.8	1
SYNGR4	1
BABAM1	1
PHF13	1
SLC2A6	1
EXOC3L1	1
ZNF678	1
SLA	1
